id_iniciativa,ruta_iniciativa,ruta_decreto
923,storage/iniciativas/807-929-OFIC-TABLAS DE VALOR-2026-.doc,storage/decretos/DECRETO 236.pdf
924,storage/iniciativas/807-929-OFIC-TABLAS DE VALOR-2026-.doc,storage/decretos/DECRETO 236.pdf
925,storage/iniciativas/807-929-OFIC-TABLAS DE VALOR-2026-.doc,storage/decretos/DECRETO 236.pdf
926,storage/iniciativas/807-929-OFIC-TABLAS DE VALOR-2026-.doc,storage/decretos/DECRETO 236.pdf
927,storage/iniciativas/807-929-OFIC-TABLAS DE VALOR-2026-.doc,storage/decretos/DECRETO 236.pdf
928,storage/iniciativas/807-929-OFIC-TABLAS DE VALOR-2026-.doc,storage/decretos/DECRETO 236.pdf
929,storage/iniciativas/807-929-OFIC-TABLAS DE VALOR-2026-.doc,storage/decretos/DECRETO 236.pdf
956,storage/iniciativas/461-INIC-INMUEBLE-IMSS-BIENESTAR-IXTAPALUCA.pdf,storage/decretos/DECRETO 212.pdf
949,storage/iniciativas/454-INIC-INMUEBLE-IMSS-BIENESTAR-CHALCO.pdf,storage/decretos/DECRETO 205.pdf
950,storage/iniciativas/455-INIC-INMUEBLE-IMSS-BIENESTAR-TLALMANALCO.pdf,storage/decretos/DECRETO 207.pdf
951,storage/iniciativas/456-INIC-INMUEBLE-IMSS-BIENESTAR-CHALCO.pdf,storage/decretos/DECRETO 206.pdf
952,storage/iniciativas/457-INIC-INMUEBLE-IMSS-BIENESTAR-VCHALCOS.pdf,storage/decretos/DECRETO 209.pdf
952,storage/iniciativas/458-INIC-INMUEBLE-IMSS-BIENESTAR-VCHALCOS.pdf,storage/decretos/DECRETO 210.pdf
952,storage/iniciativas/459-INIC-INMUEBLE-IMSS-BIENESTAR-VCHALCOS.pdf,storage/decretos/DECRETO 208.pdf
952,storage/iniciativas/460-INIC-INMUEBLE-IMSS-BIENESTAR-VCHALCOS.pdf,storage/decretos/DECRETO 211.pdf
957,storage/iniciativas/462-INIC-MUJERES-ZAIRA-PM.pdf,
958,storage/iniciativas/463-INIC-COD-FINANC-RIOS-PM.pdf,
959,storage/iniciativas/464-INIC-COD-PENAL-PLIEGO-PM.pdf,
960,storage/iniciativas/465-INIC-EDUCAC-RIGOBERTO-PM.pdf,
961,storage/iniciativas/466-INIC-NIÑAS-SANDRA-PM.pdf,
962,storage/iniciativas/467-INIC-CONSTITUC-ARMANDO-PM.pdf,storage/decretos/DECRETO 261.pdf
963,storage/iniciativas/468-INIC-COD-ADM-HONORIA-PVEM.pdf,
964,storage/iniciativas/469-INC-MEZCAL-HECTOR-PVEM.pdf,
965,storage/iniciativas/470-INIC-COD-FINANC-SANTILLAN-PT.pdf,
966,storage/iniciativas/471-INIC-SEGURIDAD-MEJIA-PRI.pdf,
967,storage/iniciativas/472-INIC-FISCALIA-COLIN-PRI.pdf,
968,storage/iniciativas/473-INIC-MEZCAL-MEJIA-PRI.pdf,
969,storage/iniciativas/474-INIC-EDUCAC-ALEXIA-PAN.pdf,
970,storage/iniciativas/475-INIC-TRABAJO-KRISHNA-PAN.pdf,
971,storage/iniciativas/476-INIC-CONSTITUC-PMC.pdf,
972,storage/iniciativas/477-INIC-AGUA-PRD.pdf,
1284,storage/iniciativas/57-PA-DEPORTE-ALEJANDRA-PVEM.pdf,
1285,storage/iniciativas/89-PA-COMISIONES-JCP.doc,storage/decretos/ACUERDO 89.pdf
974,storage/iniciativas/468-INIC-CONSTITUC-MARIAJOSE-PM.pdf,
973,storage/iniciativas/194-INIC-PRESEAS Y JURADOS.doc,storage/decretos/DECRETO 194.pdf
1286,,storage/decretos/ACUERDO 90.pdf
975,storage/iniciativas/469-INIC-LOMPAL-MAURILIO-PM.pdf,
976,storage/iniciativas/470-INIC-NIÑAS-PAOLA-PM.pdf,
977,storage/iniciativas/471-INIC-EDUCAC-YESICA-PM.pdf,
978,storage/iniciativas/472-INIC-MUERTITOS-LULE-PM.pdf,storage/decretos/DECRETO 201.pdf
979,storage/iniciativas/473-INIC-LOMPAL-LUISA-PM.pdf,
980,storage/iniciativas/474-INIC-DERECHOS-SAMUELH-PM.pdf,
981,storage/iniciativas/475-INIC-LOADM-SILVA-PVEM.pdf,
982,storage/iniciativas/476-INIC-BIODIVERSID-ITZEL-PVEM.pdf,
983,storage/iniciativas/477-INIC-ADULTAS-HECTOR-PVEM.pdf,
984,storage/iniciativas/478-INIC-LOMPAL-YURIXI-PT.pdf,
985,storage/iniciativas/479-INIC-CONSTITUC-OSCAR-PT.pdf,
986,storage/iniciativas/480-INIC-SEGURIDAD-CAMACHO-PRI.pdf,
987,storage/iniciativas/481-INIC-SEGURIDAD-CASTRO-PRI.pdf,
988,storage/iniciativas/482-INIC-NIÑAS-ANUAR-PAN.docx,
989,storage/iniciativas/483-INIC-COD-ADM-PMC.pdf,
990,storage/iniciativas/484-INIC-AGUA-PRD.pdf,
1287,storage/iniciativas/58-PA-ENERGIAS-EMMA-PAN.docx,
1288,storage/iniciativas/59-PA-CANCER-PMC.pdf,
930,storage/iniciativas/236-OFIC-TABLAS DE VALOR-2026.doc,storage/decretos/DECRETO 236.pdf
931,storage/iniciativas/236-OFIC-TABLAS DE VALOR-2026.doc,storage/decretos/DECRETO 236.pdf
991,storage/iniciativas/483-INIC-COD-FINANC-OSVALDO-PM.pdf,
992,storage/iniciativas/484-INIC-CONSTITUC-ELENA-PM.pdf,
993,storage/iniciativas/485-INIC-TRANSPARENC-PLIEGO-PM.pdf,
994,storage/iniciativas/486-INIC-CONGRESO-ITZEL-PVEM.pdf,
995,storage/iniciativas/487-INIC-EDUCAC-URBINA-PRI.pdf,
996,storage/iniciativas/488-INIC-VIVIENDA-KRISHNA-PAN.pdf,
997,storage/iniciativas/489-INIC-DEPORTE-PMC.pdf,
998,storage/iniciativas/490-INIC-BIODIVER-PRD.pdf,
1289,storage/iniciativas/91-PA-DERECHOS-CERON-PM.pdf,storage/decretos/ACUERDO 91.pdf
999,storage/iniciativas/8-INIC-ABROGAD402-TEXCOCO-EJEC.pdf,storage/decretos/DECRETO 219.pdf
1016,storage/iniciativas/375-INIC-EDUCAC-ALEXIA-PAN.pdf,
1015,storage/iniciativas/374-INIC-COD-FINANC-JOANNA-PAN.pdf,
1014,storage/iniciativas/373-INIC-FISCALIA-CAMACHO-PRI.pdf,storage/decretos/DECRETO 268.pdf
1013,storage/iniciativas/372-INIC-CONSTITUC-URBINA-PRI.pdf,
1012,storage/iniciativas/371-INIC-JUSTICIA-YURIXI-PT.pdf,
1011,storage/iniciativas/370-INIC-AUTISTA-SARA-PT.pdf,
1010,storage/iniciativas/369-INIC-COD-PENAL-PVEM.pdf,
1009,storage/iniciativas/368-INIC-SANIDAD-PVEM.pdf,
1008,storage/iniciativas/367-INIC-BIODIV-PVEM.pdf,
1007,storage/iniciativas/366-INIC-CONSTITUC-AZUCENA-PM.pdf,
1006,storage/iniciativas/365-INIC-MUJERES-ZAIRA-PM.pdf,
1005,storage/iniciativas/364-INIC-LOMPAL-SANDRA-PM.pdf,
1004,storage/iniciativas/363-INIC-EDUCAC-PAOLA-PM.pdf,
1003,storage/iniciativas/362-INIC-CONSTITUC-OCTAVIO-PM.pdf,
1001,storage/iniciativas/10-INIC-COD-PENAL-EJEC.pdf,storage/decretos/DECRETO 216.pdf
1002,storage/iniciativas/361-INIC-LOMPAL-CRUZ-PM.pdf,
1000,storage/iniciativas/9-INIC-INMUEBLE-NEZA-EJEC.pdf,storage/decretos/DECRETO 218.pdf
1017,storage/iniciativas/376-INIC-AGUA-PMC.pdf,
1017,storage/iniciativas/376-INIC-AGUA-PMC.pdf,
1018,storage/iniciativas/377-INIC-LOMPAL-PMC.pdf,
1019,storage/iniciativas/378-INIC-COD-PENAL-PRD.pdf,
1290,storage/iniciativas/92-PA-ANTICOR-VALDEÑA-PM.pdf,storage/decretos/ACUERDO 92.pdf
1291,storage/iniciativas/60-PA-ECATEPEC-SANTILLAN-PT.PDF,
1292,storage/iniciativas/93-PA-VIAL-MEJIA-PRI.PDF,storage/decretos/ACUERDO 93.pdf
1021,storage/iniciativas/2-INFORMES-OSFEM.pdf,storage/decretos/DECRETO 223.pdf
1022,storage/iniciativas/377-INIC-INGR-EDO-2026-EJEC.pdf,storage/decretos/DECRETO 238.pdf
1023,storage/iniciativas/378-INIC-INGR-MPIOS-2026-EJEC.pdf,storage/decretos/DECRETO 239.pdf
1024,storage/iniciativas/379-INIC-PRESUPUESTO-2026-EJEC.pdf,storage/decretos/DECRETO 241.pdf
1025,storage/iniciativas/380-INIC-COD-ADMINIST-2026-EJEC.pdf,storage/decretos/DECRETO 240.pdf
1026,storage/iniciativas/381-INIC-FAIS-2026-EJEC.pdf,storage/decretos/DECRETO 242.pdf
1027,storage/iniciativas/382-402-OFIC-TARIFAS DE AGUA 2026.doc,storage/decretos/DEC 258.pdf
1028,storage/iniciativas/382-402-OFIC-TARIFAS DE AGUA 2026.doc,storage/decretos/DEC 258.pdf
1029,storage/iniciativas/382-402-OFIC-TARIFAS DE AGUA 2026.doc,storage/decretos/DEC 258.pdf
1030,storage/iniciativas/382-402-OFIC-TARIFAS DE AGUA 2026.doc,storage/decretos/DEC 258.pdf
1031,storage/iniciativas/382-402-OFIC-TARIFAS DE AGUA 2026.doc,storage/decretos/DEC 258.pdf
1032,storage/iniciativas/382-402-OFIC-TARIFAS DE AGUA 2026.doc,storage/decretos/DEC 258.pdf
1033,storage/iniciativas/382-402-OFIC-TARIFAS DE AGUA 2026.doc,storage/decretos/DEC 258.pdf
1034,storage/iniciativas/382-402-OFIC-TARIFAS DE AGUA 2026.doc,storage/decretos/DEC 258.pdf
1035,storage/iniciativas/382-402-OFIC-TARIFAS DE AGUA 2026.doc,storage/decretos/DEC 258.pdf
1036,storage/iniciativas/382-402-OFIC-TARIFAS DE AGUA 2026.doc,storage/decretos/DEC 258.pdf
1037,storage/iniciativas/382-402-OFIC-TARIFAS DE AGUA 2026.doc,storage/decretos/DEC 258.pdf
1038,storage/iniciativas/382-402-OFIC-TARIFAS DE AGUA 2026.doc,storage/decretos/DEC 258.pdf
1039,storage/iniciativas/382-402-OFIC-TARIFAS DE AGUA 2026.doc,storage/decretos/DEC 258.pdf
1040,storage/iniciativas/382-402-OFIC-TARIFAS DE AGUA 2026.doc,storage/decretos/DEC 258.pdf
1041,storage/iniciativas/382-402-OFIC-TARIFAS DE AGUA 2026.doc,storage/decretos/DEC 258.pdf
1042,storage/iniciativas/382-402-OFIC-TARIFAS DE AGUA 2026.doc,storage/decretos/DEC 258.pdf
1043,storage/iniciativas/382-402-OFIC-TARIFAS DE AGUA 2026.doc,storage/decretos/DEC 258.pdf
1044,storage/iniciativas/382-402-OFIC-TARIFAS DE AGUA 2026.doc,storage/decretos/DEC 258.pdf
1045,storage/iniciativas/382-402-OFIC-TARIFAS DE AGUA 2026.doc,storage/decretos/DEC 258.pdf
1046,storage/iniciativas/382-402-OFIC-TARIFAS DE AGUA 2026.doc,storage/decretos/DEC 258.pdf
1047,storage/iniciativas/382-402-OFIC-TARIFAS DE AGUA 2026.doc,storage/decretos/DEC 258.pdf
1048,storage/iniciativas/7-INIC-PIÑATA-OSVALDO-PM.pdf,storage/decretos/DECRETO 221.pdf
1049,storage/iniciativas/403-INIC-LOMPAL-EDGAR-PM.pdf,
1050,storage/iniciativas/404-INIC-VIVIENDA-LUISA-PM.pdf,
1051,storage/iniciativas/405-INIC-JUVENTUD-LULE-PM.pdf,
1052,storage/iniciativas/406-INIC-COD-CIVIL-BRENDA-PM.pdf,
1053,storage/iniciativas/407-INIC-AGUA-ISAIAS-PVEM.pdf,
1054,storage/iniciativas/408-INIC-FLORICULTOR-HECTOR-PVEM.pdf,
1055,storage/iniciativas/409-INIC-CONSTITUC-OSCAR-PT.pdf,
1056,storage/iniciativas/410-INIC-PERICIALES-COLIN-PRI.pdf,
1057,storage/iniciativas/411-INIC-VICTIMAS-CASTRO-PRI.pdf,
1058,storage/iniciativas/412-INIC-COD-FINANC-ZARZOSA-PRI.pdf,
1059,storage/iniciativas/413-INIC-DATOS-ANUAR-PAN.pdf,
1060,storage/iniciativas/414-INIC-COD-PENAL-EMMA-PAN.pdf,
1061,storage/iniciativas/415-INIC-CONGRESO-PMC.pdf,
1062,storage/iniciativas/416-INIC-JUVENTUD-PMC.pdf,storage/decretos/DECRETO 235.pdf
1293,storage/iniciativas/94-PA-CANINA-PRD.pdf,storage/decretos/ACUERDO 94.pdf
1294,,storage/decretos/ACUERDO 95.pdf
1063,storage/iniciativas/8-1-INIC-INMUEBLE-TLALNEPANTLA-EJEC.pdf,storage/decretos/DECRETO 225.pdf
1064,storage/iniciativas/8-2-INIC-INMUEBLE-CHALCO-EJEC.pdf,storage/decretos/DECRETO 226.pdf
1065,storage/iniciativas/8-3-INIC-INMUEBLE-VALLE DE CHALCO S-EJEC.pdf,storage/decretos/DECRETO 227.pdf
1066,storage/iniciativas/8-4-INIC-INMUEBLE-CBT-IXTAPAN DE LA SAL-EJEC.pdf,storage/decretos/DECRETO 228.pdf
1067,storage/iniciativas/8-5-INIC-INMUEBLE-ANEXA-IXTAPAN DE LA SAL-EJEC.pdf,storage/decretos/DECRETO 229.pdf
1068,storage/iniciativas/8-6-INIC-INMUEBLE-URIS-IXTAPAN DE LA SAL-EJEC.pdf,storage/decretos/DECRETO 230.pdf
1069,storage/iniciativas/8-7-INIC-INMUEBLE-PJUDICIAL-IXTAPAN DE LA SAL-EJEC.pdf,storage/decretos/DECRETO 231.pdf
1070,storage/iniciativas/8-8-INIC-INMUEBLE-SECUNDARIA-IXTAPAN DE LA SAL-EJEC.pdf,storage/decretos/DECRETO 232.pdf
1071,storage/iniciativas/391-INIC-COD-PENAL-EJEC.pdf,storage/decretos/DECRETO 244.pdf
1072,storage/iniciativas/392-INIC-CONSTITUC-EJEC.pdf,storage/decretos/DECRETO 261.pdf
1073,storage/iniciativas/393-INIC-CONSTITUC-EJEC-TSJ-JCP-FISCALIA-DH.pdf,storage/decretos/DECRETO 265.pdf
1074,storage/iniciativas/394-INIC-COD-CIVIL-PAOLA-PM.pdf,
1075,storage/iniciativas/395-INIC-COD-ADM-ISRAEL-PM.pdf,
1076,storage/iniciativas/396-INIC-CONSTITUC-PEREZ-PM.pdf,
1077,storage/iniciativas/397-INIC-EDUCAC-IMM-PVEM.pdf,
1078,storage/iniciativas/398-INIC-JUVENTUC-ADAME-PVEM.pdf,
1079,storage/iniciativas/399-INIC-TRABAJO-SANTILLAN-PT.pdf,
1080,storage/iniciativas/400-INIC-LOMPAL-YURIXI-PT.pdf,
1081,storage/iniciativas/401-INIC-COD-FINANC-ELIAS-PRI.pdf,
1082,storage/iniciativas/402-INIC-MUJERES-CAMACHO-PRI.pdf,
1083,storage/iniciativas/403-INIC-JUSTICIA-ALEXIA-PAN.pdf,
1084,storage/iniciativas/404-INIC-COD-ADM-KRISHNA-PAN.pdf,
1085,storage/iniciativas/405-INIC-CONSTITUC-PMC.pdf,
1086,storage/iniciativas/406-INIC-DEFENSOR-PMC.pdf,
1087,storage/iniciativas/407-INIC-COD-PENAL-PRD.pdf,
1295,storage/iniciativas/96-PA-AGRICOLAS-ROSA-PM.pdf,storage/decretos/ACUERDO 96.pdf
1296,storage/iniciativas/97-PA-JUSTICIA-NELLY-PM.pdf,storage/decretos/ACUERDO 97.pdf
1088,storage/iniciativas/2-OFIC-RENUNCI-TSJ.pdf,storage/decretos/DECRETO 248.pdf
1297,,storage/decretos/ACUERDO 98.pdf
1089,storage/iniciativas/13-INIC-INMUEBLE-IXTAPANDELASAL-EJEC.pdf,storage/decretos/DECRETO 251.pdf
1090,storage/iniciativas/398-INIC-BIODIVER-EJEC.pdf,storage/decretos/DECRETO 246.pdf
1091,storage/iniciativas/15-INIC-MOLINILLO-AZUCENA-PM.pdf,storage/decretos/DECRETO 253.pdf
1092,storage/iniciativas/399-INIC-TRABAJO-LUISA-PM.pdf,
1093,storage/iniciativas/400-INIC-COD-FINANC-SAMUEL-PM.pdf,
1094,storage/iniciativas/401-INIC-FISCALIA-YESICA-PM.pdf,
1095,storage/iniciativas/402-INIC-COD-CIVIL-ROSA-PM.pdf,
1096,storage/iniciativas/403-INIC-VIVIENDA-OCTAVIO-PM.pdf,
1097,storage/iniciativas/404-INIC-COD-ADM-HONORIA-PVEM.pdf,
1098,storage/iniciativas/405-INIC-MUJERES-ADAME-PVEM.pdf,
1099,storage/iniciativas/406-INIC-SEGURIDAD-ZARZOSA-PRI.pdf,
1100,storage/iniciativas/407-INIC-SEGURIDAD-CAMACHO-PRI.pdf,
1101,storage/iniciativas/408-INIC-ASISTENCIA-EMMA-PAN.pdf,
1102,storage/iniciativas/409-INIC-MOVILIDAD-PMC.pdf,
1103,storage/iniciativas/410-INIC-REBOZO-PMC.pdf,
1104,storage/iniciativas/411-INIC-COD-ADM-PRD.pdf,
1298,storage/iniciativas/61-PA-BOSQUES-VANESSA-PVEM.pdf,
1299,storage/iniciativas/99-PA-ZINACANTEPEC-SARA-PT.pdf,storage/decretos/ACUERDO 99.pdf
1300,storage/iniciativas/100-PA-PRODUCTORES-MEJIA-PRI.pdf,storage/decretos/ACUERDO 100.pdf
1301,storage/iniciativas/62-PA-ZUMPANGO-URBINA-PRI.pdf,
1105,storage/iniciativas/7-INIC-CONVENIO-CHIMALHUACAN-EJEC.pdf,storage/decretos/DECRETO 237.pdf
1106,storage/iniciativas/100-2-INIC-AÑO2026-NEGRETE-PM.pdf,storage/decretos/DECRETO 245.pdf
1107,storage/iniciativas/402-INIC-DESAPARICION-EJEC.pdf,storage/decretos/DECRETO 266.pdf
1108,storage/iniciativas/403-INIC-COSTITUCION-SEG-EJEC.pdf,storage/decretos/DECRETO 274.pdf
1109,storage/iniciativas/404-INIC-SEGURIDAD-EJEC.pdf,storage/decretos/DECRETO 267.pdf
1110,storage/iniciativas/5-INIC-INMUEBLE-NICOLASROMERO-EJEC.pdf,storage/decretos/DECRETO 259.pdf
1112,storage/iniciativas/405-INIC-EXTORSION-EJEC.pdf,storage/decretos/DECRETO 268.pdf
1113,storage/iniciativas/5-INIC-SINTIENTES-AZUCENA-PM.docx,storage/decretos/DECRETO 263.pdf
1114,storage/iniciativas/260-INIC-5EXTRA.doc,storage/decretos/DECRETO 260.pdf
1302,,storage/decretos/ACUERDO 101.pdf
1115,storage/iniciativas/4-INIC-INMUEBLE-CHALCO-EJEC.pdf,storage/decretos/DECRETO 272.pdf
1116,storage/iniciativas/5-INIC-RENUNCIA-JUEZA-TSJ.pdf,storage/decretos/DECRETO 269.pdf
1117,storage/iniciativas/6-INIC-TECUI-AZUCENA-PM.docx,storage/decretos/DECRETO 271.pdf
64d5167a-0714-4087-815f-ef8404f45edb,storage/iniciativas/4-INIC-INMUEBLE-OTUMBA-EJEC.pdf,storage/decretos/DECRETO 273.pdf
43d0a852-e3a7-47ce-9d0c-cecbc949ccb8,storage/iniciativas/401-INIC-COD-CIVIL-TSJ.pdf,
134a35b1-cbb4-42d5-83d4-625720ec7c7c,storage/iniciativas/402-INIC-LOPJUD-TSJ.pdf,
a87a284b-3014-4432-877b-15af209cca40,storage/iniciativas/403-INIC-CONSTITUC-PLIEGO-PM.pdf,
e5813f45-e19f-410a-8c6c-28ed1a750bdf,storage/iniciativas/404-INIC-COD-PENAL-JAVIER-PM.pdf,
1aa75501-a5e4-4c4a-86c7-6272dd68b125,storage/iniciativas/405-INIC-LOMPAL-VALENTIN-PM.pdf,
dc4fddac-d77b-4554-9eeb-f404b7ef0bb1,storage/iniciativas/406-INIC-MAZCAL-ESPINDOLA-PM.pdf,
52d08af5-e4f2-45de-8ec9-6d671581679d,storage/iniciativas/407-INIC-COD-PENAL-ZAIRA-PM.pdf,
b5ef85cb-e06a-4f05-9959-f636b203ac22,storage/iniciativas/408-INIC-CONSTITUC-PAOLA-PM.pdf,
31c829ad-c61e-4c77-9b0e-c771f79dc179,storage/iniciativas/409-INIC-TRABAJO-RIGOBERTO-PM.pdf,storage/decretos/DECRETO 275.pdf
8842469e-513c-44f3-a488-3d05d9c4e269,storage/iniciativas/410-INIC-PAZ-ITZEL-PVEM.pdf,
6c8ebd7d-bc53-498a-9503-a6a657bed30f,storage/iniciativas/411-INIC-EDUCAC-ADAME-PVEM.pdf,
70b34c5d-d4e5-46d5-bdee-c639b9052d71,storage/iniciativas/412-INIC-CONSTITUC-SOFIA-PT.pdf,
35caaba2-1ade-45b1-af5f-987be38a4914,storage/iniciativas/413-INIC-TURISMO-URBINA-PRI.pdf,
db1832de-e986-4b46-8cd8-c252f010a6c6,storage/iniciativas/414-INIC-FISCALIA-JOANNA-PAN.pdf,
2e7d8363-e2c7-4d79-83b5-8abfa79ed23b,storage/iniciativas/415-INIC-BIODIV-ANUAR-PAN.pdf,
8c56486d-cd73-430d-b31e-e824fad60f44,storage/iniciativas/416-INIC-BIODIV-PMC.pdf,
f1a561b8-0214-4f57-a5c6-7c33b615d896,storage/iniciativas/417-INIC-EDUCAC-PRD.pdf,
79d2ed68-61b3-428e-8920-2ccdcb2045f0,storage/iniciativas/417-INIC-CIENEGAS-EJEC.pdf,
44dd11db-b617-411e-a86f-17fdc9e25a00,storage/iniciativas/418-INIC-BIODIV-EJEC.pdf,
a29ea275-132d-4b08-84f8-b51105fa5128,storage/iniciativas/419-INIC-SALUD-EJEC.pdf,
6df05a0e-edc7-4195-809e-469f775f119f,storage/iniciativas/7-INIC-BARBACOA-AZUCENA-PM.docx,storage/decretos/DECRETO 276.pdf
66803db2-d8a3-4c91-8efe-4679ce20b4ca,storage/iniciativas/420-INIC-IGUALDAD-ROSA-PM.pdf,
dc88ac52-11e4-4bef-840b-b572b821009e,storage/iniciativas/421-INIC-COD-PENAL-OCTAVIO-PM.pdf,
205a3a23-29d3-49f9-9c88-327f3d3349ad,storage/iniciativas/422-INIC-BIENESTAR-EDMUNDO-PM.pdf,
69890756-8da0-4d87-bd79-2868e8a17030,storage/iniciativas/423-INIC-CAFETICULTOR-PVEM.pdf,
c3311346-0852-46bf-bc94-bf22fc2c3e44,storage/iniciativas/424-INIC-LOMPAL-PVEM.pdf,
5f588383-271e-4129-abd3-5a5716e6c4e7,storage/iniciativas/425-INIC-ADULTAS-KRISHNA-PAN.pdf,
70561c4a-c15b-4e69-8c0d-76649027c3c6,storage/iniciativas/426-INIC-EDUCACIÓN-PMC.pdf,
92f39145-0efb-4401-80ab-f6ade2e99319,storage/iniciativas/427-INIC-BIODIV-PRD.pdf,
d3dda32b-ee69-4733-a402-a8d15c52b8a8,storage/iniciativas/428-INIC-EDUCACIÓN-ANAI-PT.pdf,
1bec02bc-701e-4020-806a-7a5f55bc2726,storage/iniciativas/429-INIC-DEDESAPARICION-YURIXI-PT.pdf,
3228098b-15ef-46b7-83ed-6bbfca078b85,storage/iniciativas/7-INIC-PIROTECNIA-LULE-PM.pdf,
9470789b-3fb8-47d0-b154-e260f641da28,storage/iniciativas/428-INIC-MOVILIDAD-ARLETH-PM.pdf,
6d18a36b-af1c-48be-a342-7a83fbd7915a,storage/iniciativas/429-INIC-COD-PENAL-COLETTE-PM.pdf,
6a0ab3a3-50eb-4aa3-84d7-5538f819b932,storage/iniciativas/430-INIC-CONSTITUC-OCTAVIO-PM.pdf,
a1556538-26f5-43e0-aa23-db9f5f3e849f,storage/iniciativas/431-INIC-CONSTITUC-JENNIFER-PM.pdf,
79f256eb-3131-46c3-8a50-f88a789937f0,storage/iniciativas/433-INIC-FISCALIA-LUISA-PM.pdf,
545a8897-c94f-4695-94b7-2fa076238570,storage/iniciativas/434-INIC-MUJERES-ZAIRA-PM.pdf,
4b4de5b9-43dd-42b5-a627-4de39661abc6,storage/iniciativas/435-INIC-IMPUESTO-ADAME-PVEM.pdf,
1e815bd2-df08-4433-8bdf-5ffd1761bbba,storage/iniciativas/436-INIC-AGUA-SILVA-PVEM.pdf,
f4949330-3be7-457c-8709-47bbd377988e,storage/iniciativas/437-INIC-CONSTITUC-CAMACHO-PRI.pdf,
1168,storage/iniciativas/438-INIC-COD-FINANC-ANUAR-PAN.pdf,
f5e06b39-c3cb-48b1-8754-347731d5e113,storage/iniciativas/439-INIC-COD-ADM-PMC.pdf,
cac68334-8ada-4132-8b87-e94b915d8fab,storage/iniciativas/440-INIC-UNIVER-PMC.pdf,
66c283d0-07ba-4ed7-8d51-6c2315ff2af7,storage/iniciativas/441-INIC-CONSTITUC-PRD.pdf,
ecf66a69-d427-4fdc-8c6d-57b9ee4329c2,storage/iniciativas/6-INIC-INMUEBLE-TEPOTZOTLÁN-EJEC.pdf,
64b469b1-9b08-471d-bb31-a31091de1090,storage/iniciativas/432-INIC-COD-ADM-ESTEBAN-PM.pdf,
c21b26f0-772f-42ae-9e4d-f88112e36766,storage/iniciativas/433-INIC-CONSTITUC-VALENTIN-PM.pdf,
46c42b2e-3a07-421b-8b89-47adbf0729fd,storage/iniciativas/434-INIC-EDUCAC-PAOLA-PM.pdf,
1f02bdb0-7fe9-4f29-aa2b-7029e53cf9b4,storage/iniciativas/435-INIC-COD-ADM-ROSA-PM.pdf,
0b9fb75e-458a-4de5-adcd-898943ab12fa,storage/iniciativas/436-INIC-LOMPAL-GUTIERREZ-PM.pdf,
e5dec75c-baea-40ed-85a9-620d8b7dca51,storage/iniciativas/437-INIC-LOAP-OCTAVIO-PM.pdf,
d2a4fe17-e5a1-4250-b256-daa619976a47,storage/iniciativas/438-INIC-COD-PENAL-ITZEL-PVEM.pdf,
1b8cce94-775c-40e7-b0fa-d26407035ce9,storage/iniciativas/439-INIC-DEPORTE-ADAME-PVEM.pdf,
00ffa523-ad65-4cab-ac8e-8dd647531588,storage/iniciativas/440-INIC-NIÑAS-SILVA-PVEM.pdf,
0228e28d-293e-4f46-89ec-b833335003e6,storage/iniciativas/441-INIC-COD-ADM-COLIN-PRI.pdf,
4554804c-b17e-4e56-bff5-0cd42527ae4a,storage/iniciativas/442-INIC-ING-MPIOS-ROCIO-PAN.pdf,
4332369d-177c-4a44-a024-c723d5743e63,storage/iniciativas/443-INIC-COD-CIVIL-JOANNA-PAN.pdf,
b3665bb6-4d2d-4e07-ade6-1418a7261adb,storage/iniciativas/444-INIC-PRESTAC-PMC.pdf,
13ae9253-5d65-4edd-ba5a-7c9530f474c4,storage/iniciativas/445-INIC-LOAP-PMC.pdf,
0283865c-9b00-4cbe-841d-14c45df18222,storage/iniciativas/446-INIC-COD-CIVIL-PRD.PDF,
